"ZmPla1.2","ZmPla1.2_raw","experiment","plate","well","barcode","tube_num_full","tube_num","tissue_key","tissue","ID","temp_tx","fertilizer_tx","tray","pot","line","source","tissue_stage","date_planted","emergence_date","unique_id","harvest_date","genotype","inv4m_genotype","uniqueID","file","Filename","fastqc","Total_Sequences","samp","full_geno","group"
4.8895991307932,23,"gc73","6","H2","ILLSINHA9",125,125,0,"V3 Leaf tissue","gc73166","warm","low",10,2,"PT",NA,"V3","4/21/2017","4/26/2017","warm_10_2_V3","5/2/2017","PT","Inv4m","gc73166_0","GC73_P6_ILLSINHA9_1.fq.gz","GC73_P6_ILLSINHA9_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA9","PT_Inv4m","warm_PT_Inv4m"
-2.49625247681165,0,"gc73","6","G2","ILLSINHA10",125.1,125,1,"V3 Primary root","gc73166","warm","low",10,2,"PT",NA,"V3","4/21/2017","4/26/2017","warm_10_2_V3","5/2/2017","PT","Inv4m","gc73166_1","GC73_P6_ILLSINHA10_1.fq.gz","GC73_P6_ILLSINHA10_1.fq.gz","pass",4585270,"GC73_P6_ILLSINHA10","PT_Inv4m","warm_PT_Inv4m"
-0.699954964606166,0,"gc73","6","F2","ILLSINHA11",128.1,128,1,"V3 Primary root","gc73174","warm","low",10,6,"F1",NA,"V3","4/21/2017","4/25/2017","warm_10_6_V3","5/2/2017","F1","H","gc73174_1","GC73_P6_ILLSINHA11_1.fq.gz","GC73_P6_ILLSINHA11_1.fq.gz","pass",1263773,"GC73_P6_ILLSINHA11","F1_H","warm_F1_H"
-1.88775170748958,0,"gc73","6","E2","ILLSINHA12",158.1,158,1,"V3 Primary root","gc73146","warm","low",9,1,"B73",NA,"V3","4/21/2017","4/27/2017","warm_9_1_V3","5/4/2017","B73","B73","gc73146_1","GC73_P6_ILLSINHA12_1.fq.gz","GC73_P6_ILLSINHA12_1.fq.gz","pass",2661614,"GC73_P6_ILLSINHA12","B73_B73","warm_B73_B73"
6.85258635675648,31,"gc73","6","D7","ILLSINHA53",275,275,0,"V3 Leaf tissue","gc73242","cold","high",4,4,"F1",NA,"V3","4/21/2017","4/29/2017","cold_4_4_V3","5/15/2017","F1","H","gc73242_0","GC73_P6_ILLSINHA53_1.fq.gz","GC73_P6_ILLSINHA53_1.fq.gz","pass",514206,"GC73_P6_ILLSINHA53","F1_H","cold_F1_H"
5.10031587698099,0,"gc73","6","C7","ILLSINHA54",269,269,0,"V3 Leaf tissue","gc73264","cold","high",5,6,"B73",NA,"V3","4/21/2017","4/29/2017","cold_5_6_V3","5/15/2017","B73","B73","gc73264_0","GC73_P6_ILLSINHA54_1.fq.gz","GC73_P6_ILLSINHA54_1.fq.gz","pass",20706,"GC73_P6_ILLSINHA54","B73_B73","cold_B73_B73"
4.01338577822002,38,"gc73","6","B7","ILLSINHA55",243,243,0,"V3 Leaf tissue","gc73254","cold","high",5,1,"PT",NA,"V3","4/21/2017","4/28/2017","cold_5_1_V3","5/12/2017","PT","Inv4m","gc73254_0","GC73_P6_ILLSINHA55_1.fq.gz","GC73_P6_ILLSINHA55_1.fq.gz","pass",4028059,"GC73_P6_ILLSINHA55","PT_Inv4m","cold_PT_Inv4m"
-3.20296827012511,0,"gc73","6","A7","ILLSINHA56",243.1,243,1,"V3 Primary root","gc73254","cold","high",5,1,"PT",NA,"V3","4/21/2017","4/28/2017","cold_5_1_V3","5/12/2017","PT","Inv4m","gc73254_1","GC73_P6_ILLSINHA56_1.fq.gz","GC73_P6_ILLSINHA56_1.fq.gz","pass",7714421,"GC73_P6_ILLSINHA56","PT_Inv4m","cold_PT_Inv4m"
5.51536886693247,0,"gc73","6","H8","ILLSINHA57",275.1,275,1,"V3 Primary root","gc73242","cold","high",4,4,"F1",NA,"V3","4/21/2017","4/29/2017","cold_4_4_V3","5/15/2017","F1","H","gc73242_1","GC73_P6_ILLSINHA57_1.fq.gz","GC73_P6_ILLSINHA57_1.fq.gz","pass",231,"GC73_P6_ILLSINHA57","F1_H","cold_F1_H"
-2.56563979978784,1,"gc73","6","G8","ILLSINHA58",269.1,269,1,"V3 Primary root","gc73264","cold","high",5,6,"B73",NA,"V3","4/21/2017","4/29/2017","cold_5_6_V3","5/15/2017","B73","B73","gc73264_1","GC73_P6_ILLSINHA58_1.fq.gz","GC73_P6_ILLSINHA58_1.fq.gz","pass",14561569,"GC73_P6_ILLSINHA58","B73_B73","cold_B73_B73"
5.06202009625096,54,"gc73","6","F8","ILLSINHA59",283,283,0,"V3 Leaf tissue","gc73350","cold","low",10,4,"F1",NA,"V3","4/21/2017","4/30/2017","cold_10_4_V3","5/15/2017","F1","H","gc73350_0","GC73_P6_ILLSINHA59_1.fq.gz","GC73_P6_ILLSINHA59_1.fq.gz","pass",2529041,"GC73_P6_ILLSINHA59","F1_H","cold_F1_H"
4.80684578333473,7,"gc73","6","E8","ILLSINHA60",281,281,0,"V3 Leaf tissue","gc73344","cold","low",10,1,"B73",NA,"V3","4/21/2017","4/30/2017","cold_10_1_V3","5/15/2017","B73","B73","gc73344_0","GC73_P6_ILLSINHA60_1.fq.gz","GC73_P6_ILLSINHA60_1.fq.gz","pass",473123,"GC73_P6_ILLSINHA60","B73_B73","cold_B73_B73"
5.57558317384303,38,"gc73","6","D8","ILLSINHA61",282,282,0,"V3 Leaf tissue","gc73346","cold","low",10,2,"PT",NA,"V3","4/21/2017","4/28/2017","cold_10_2_V3","5/15/2017","PT","Inv4m","gc73346_0","GC73_P6_ILLSINHA61_1.fq.gz","GC73_P6_ILLSINHA61_1.fq.gz","pass",1310043,"GC73_P6_ILLSINHA61","PT_Inv4m","cold_PT_Inv4m"
4.05145695882695,0,"gc73","6","C8","ILLSINHA62",282.1,282,1,"V3 Primary root","gc73346","cold","low",10,2,"PT",NA,"V3","4/21/2017","4/28/2017","cold_10_2_V3","5/15/2017","PT","Inv4m","gc73346_1","GC73_P6_ILLSINHA62_1.fq.gz","GC73_P6_ILLSINHA62_1.fq.gz","pass",51491,"GC73_P6_ILLSINHA62","PT_Inv4m","cold_PT_Inv4m"
-2.84427952472933,0,"gc73","6","B8","ILLSINHA63",283.1,283,1,"V3 Primary root","gc73350","cold","low",10,4,"F1",NA,"V3","4/21/2017","4/30/2017","cold_10_4_V3","5/15/2017","F1","H","gc73350_1","GC73_P6_ILLSINHA63_1.fq.gz","GC73_P6_ILLSINHA63_1.fq.gz","pass",5592502,"GC73_P6_ILLSINHA63","F1_H","cold_F1_H"
-3.61966866932567,0,"gc73","6","A8","ILLSINHA64",281.1,281,1,"V3 Primary root","gc73344","cold","low",10,1,"B73",NA,"V3","4/21/2017","4/30/2017","cold_10_1_V3","5/15/2017","B73","B73","gc73344_1","GC73_P6_ILLSINHA64_1.fq.gz","GC73_P6_ILLSINHA64_1.fq.gz","pass",9818550,"GC73_P6_ILLSINHA64","B73_B73","cold_B73_B73"
