Type,GENOTYPE,Long,Lat,Elevation,Race,CIMMYT_Availability
SeeD,CIMMYTMA-015919,-101.755947,20.190294,1736,,Add to Cart
SeeD,CIMMYTMA-015920,-102.716667,20.05,1535,CELAYA,Add to Cart
SeeD,CIMMYTMA-015921,-102.705529,20.040798,1530,,Add to Cart
SeeD,CIMMYTMA-015922,-100.35,19.43333333,1976,,Add to Cart
SeeD,CIMMYTMA-015923,-100.593265,19.652002,2180,,Add to Cart
SeeD,CIMMYTMA-015924,-102.2333333,19.9,1775,ZAMOAM,Add to Cart
SeeD,CIMMYTMA-015925,-98.98333333,18.76666667,1213,,Add to Cart
SeeD,CIMMYTMA-015926,-96.46666667,16.95,1635,,Add to Cart
SeeD,CIMMYTMA-015927,-96.78517,17.207304,1684,,Add to Cart
SeeD,CIMMYTMA-015928,-96.88333,19.6,930,,Add to Cart
SeeD,CIMMYTMA-015929,-95.823106,15.910162,45,,Add to Cart
SeeD,CIMMYTMA-015930,-96.419028,15.925349,1337,TEPECI,Add to Cart
SeeD,CIMMYTMA-015931,-97.41666667,18.46666667,1667,,Add to Cart
SeeD,CIMMYTMA-015932,-98.28,19.13,2197,,Add to Cart
SeeD,CIMMYTMA-015933,-98.28,19.13,2197,,Add to Cart
SeeD,CIMMYTMA-015935,-97.597842,19.967035,1500,ELOTOC,Add to Cart
SeeD,CIMMYTMA-015936,-97.620559,19.972572,1089,TUXPEN,Add to Cart
SeeD,CIMMYTMA-015937,-100.652167,23.616251,1590,,Add to Cart
SeeD,CIMMYTMA-015938,-101.102509,22.932169,1813,CELAYA,Add to Cart
SeeD,CIMMYTMA-015939,-99.634229,21.83299,963,TUXPEN,Add to Cart
SeeD,CIMMYTMA-015940,-97.23333333,19.78333333,1757,CHALQU,Add to Cart
SeeD,CIMMYTMA-015941,-97.23333333,19.78333333,1757,MUSHIT,Add to Cart
SeeD,CIMMYTMA-015942,-96.93333333,19.61666667,1365,CELAYA,Add to Cart
SeeD,CIMMYTMA-015943,-99.56666667,24.85,362,,Add to Cart
SeeD,CIMMYTMA-015944,-99.56666667,24.85,362,,Add to Cart
SeeD,CIMMYTMA-015945,-103.973711,20.403393,1399,,Add to Cart
SeeD,CIMMYTMA-015946,-91.93333333,16.13333333,1566,,Add to Cart
SeeD,CIMMYTMA-015947,-102.128552,19.411859,1913,,Add to Cart
SeeD,CIMMYTMA-015948,-92.113768,16.25436,1564,,Add to Cart
SeeD,CIMMYTMA-015949,-100.1833333,23.66666667,1694,,Add to Cart
SeeD,CIMMYTMA-015950,-96.86666667,19.71666667,1838,,Add to Cart
SeeD,CIMMYTMA-015951,-92.05,16.11666667,1536,OLOTON,Add to Cart
SeeD,CIMMYTMA-015952,-92.05,16.11666667,1536,COMITE,Add to Cart
SeeD,CIMMYTMA-015953,-93.71666667,16.7,547,TEPECI,Add to Cart
SeeD,CIMMYTMA-015954,-96.86666667,19.71666667,1838,,Add to Cart
SeeD,CIMMYTMA-015955,-96.86666667,19.71666667,1838,,Add to Cart
SeeD,CIMMYTMA-015956,-96.86666667,19.71666667,1838,,Add to Cart
SeeD,CIMMYTMA-015959,-97.08333333,19.11666667,1851,,Add to Cart
SeeD,CIMMYTMA-015960,-97.11666667,19.35,1805,,Add to Cart
SeeD,CIMMYTMA-015961,-91.892968,16.318734,1486,,Add to Cart
SeeD,CIMMYTMA-015962,-91.727834,16.24637,1387,,Add to Cart
SeeD,CIMMYTMA-015963,-91.783754,16.529039,1319,,Add to Cart
SeeD,CIMMYTMA-015964,-101.408981,20.946009,1783,CELAYA,Add to Cart
SeeD,CIMMYTMA-015965,-105.0377778,27.014444,1428,TUXNOR,Add to Cart
SeeD,CIMMYTMA-015966,-100.7333333,20.03333333,1853,CONNOR,Add to Cart
SeeD,CIMMYTMA-015967,-99.46666667,17.48333333,1180,,Add to Cart
SeeD,CIMMYTMA-015968,-99.06666667,18.88333333,1217,,Add to Cart
SeeD,CIMMYTMA-015969,-103.5,20.01666667,1359,,Add to Cart
SeeD,CIMMYTMA-015970,-103.8,20.38,1318,TABLON,Add to Cart
SeeD,CIMMYTMA-015972,-104.449948,21.110878,1099,,Add to Cart
SeeD,CIMMYTMA-015973,-97.427292,18.483431,1677,CHALQU,Add to Cart
SeeD,CIMMYTMA-015974,-99.634229,21.83299,963,TUXPEN,Add to Cart
SeeD,CIMMYTMA-015975,-102.283821,22.365543,1977,CONNOR,Add to Cart
SeeD,CIMMYTMA-015976,-104.120767,24.470342,2030,CONNOR,Add to Cart
SeeD,CIMMYTMA-015977,-104.120767,24.470342,2030,CONNOR,Add to Cart
SeeD,CIMMYTMA-015980,-105.537833,26.447593,1741,CELAYA,Add to Cart
SeeD,CIMMYTMA-015981,-100.494452,21.286204,2072,CONNOR,Add to Cart
SeeD,CIMMYTMA-015982,-100.5166667,21.3,2021,CONNOR,Add to Cart
SeeD,CIMMYTMA-015983,-100.7333333,20.91666667,1984,CONNOR,Add to Cart
SeeD,CIMMYTMA-015984,-100.7333333,20.91666667,1984,CHALQU,Add to Cart
SeeD,CIMMYTMA-015985,-100.651928,20.617411,1928,CELAYA,Add to Cart
SeeD,CIMMYTMA-015986,-100.7333333,20.91666667,1984,CONNOR,Add to Cart
SeeD,CIMMYTMA-015987,-98.41666667,19.71666667,2599,,Add to Cart
SeeD,CIMMYTMA-015988,-98.38333333,19.71666667,2590,,Add to Cart
SeeD,CIMMYTMA-015989,-98.41666667,19.71666667,2599,,Add to Cart
SeeD,CIMMYTMA-015990,-98.53333333,19.78333333,2613,CONICO,Add to Cart
SeeD,CIMMYTMA-015991,-98.53333333,19.66666667,2484,CONICO,Add to Cart
SeeD,CIMMYTMA-015992,-98.53333333,19.66666667,2484,CONICO,Add to Cart
SeeD,CIMMYTMA-015993,-98.53333333,19.78333333,2613,CONICO,Add to Cart
SeeD,CIMMYTMA-015994,-98.41666667,19.71666667,2599,CONICO,Add to Cart
SeeD,CIMMYTMA-015995,-98.41666667,19.71666667,2599,CONICO,Add to Cart
SeeD,CIMMYTMA-015996,-99.322639,20.034905,2089,CONICO,Add to Cart
SeeD,CIMMYTMA-015997,-101.897108,21.4163,1889,CELAYA,Add to Cart
SeeD,CIMMYTMA-015998,-101.9166667,21.36666667,1873,CELAYA,Add to Cart
SeeD,CIMMYTMA-015999,-101.9166667,21.36666667,1873,CELAYA,Add to Cart
SeeD,CIMMYTMA-016000,-101.9166667,21.36666667,1873,CELAYA,Add to Cart
SeeD,CIMMYTMA-016001,-101.9166667,21.36666667,1873,CELAYA,Add to Cart
SeeD,CIMMYTMA-016002,-101.5833333,21.88333333,2213,CONNOR,Add to Cart
SeeD,CIMMYTMA-016003,-101.5833333,21.86666667,2219,CONNOR,Add to Cart
SeeD,CIMMYTMA-016004,-101.9166667,21.36666667,1873,CELAYA,Add to Cart
SeeD,CIMMYTMA-016005,-101.9166667,21.36666667,1873,CONNOR,Add to Cart
SeeD,CIMMYTMA-016006,-99.771966,19.25363,2862,CONICO,Add to Cart
SeeD,CIMMYTMA-016007,-99.796835,19.353139,2636,CONICO,Add to Cart
SeeD,CIMMYTMA-016012,-99.93333333,19.71666667,2562,,Add to Cart
SeeD,CIMMYTMA-016014,-99.546269,19.258453,2585,CONICO,Add to Cart
SeeD,CIMMYTMA-016015,-99.83,19.38,2622,CONICO,Add to Cart
SeeD,CIMMYTMA-016016,-99.588049,19.279605,2607,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016017,-99.653113,19.333965,2620,CONICO,Add to Cart
SeeD,CIMMYTMA-016018,-99.670425,19.299615,2781,CONICO,Add to Cart
SeeD,CIMMYTMA-016019,-99.6,19.32,2603,CONICO,Add to Cart
SeeD,CIMMYTMA-016020,-100.004849,19.4466,2566,CONICO,Add to Cart
SeeD,CIMMYTMA-016021,-99.48027,19.332306,2580,CONICO,Add to Cart
SeeD,CIMMYTMA-016022,-99.752703,19.590715,2549,CONICO,Add to Cart
SeeD,CIMMYTMA-016023,-101.7,19.2,1839,,Add to Cart
SeeD,CIMMYTMA-016024,-102.2666667,19.65,2287,,Add to Cart
SeeD,CIMMYTMA-016025,-101.65,19.4,2237,,Add to Cart
SeeD,CIMMYTMA-016026,-101.65,19.4,2237,,Add to Cart
SeeD,CIMMYTMA-016027,-102.340466,19.647124,2242,MUSHIT,Add to Cart
SeeD,CIMMYTMA-016030,-97.423952,17.545934,2273,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016031,-96.58333333,16.28333333,1671,CONICO,Add to Cart
SeeD,CIMMYTMA-016033,-98.27,17.85,1447,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016034,-98.303919,19.055082,2153,,Add to Cart
SeeD,CIMMYTMA-016035,-98.303919,19.055082,2153,,Add to Cart
SeeD,CIMMYTMA-016036,-98.303919,19.055082,2153,ARROAM,Add to Cart
SeeD,CIMMYTMA-016037,-98.303919,19.055082,2153,,Add to Cart
SeeD,CIMMYTMA-016038,-97.58333333,19.9,1668,ARROCI,Add to Cart
SeeD,CIMMYTMA-016039,-97.55,19.75,2380,,Add to Cart
SeeD,CIMMYTMA-016040,-98.010878,18.412527,1819,CONICO,Add to Cart
SeeD,CIMMYTMA-016041,-97.799311,18.98899,2175,CONICO,Add to Cart
SeeD,CIMMYTMA-016042,-97.799311,18.98899,2175,CONICO,Add to Cart
SeeD,CIMMYTMA-016043,-97.46666667,18.95,2538,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016044,-97.678013,19.451698,2384,CHALQU,Add to Cart
SeeD,CIMMYTMA-016045,-97.6,19.583333,2418,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016046,-97.381224,19.812923,1978,CONICO,Add to Cart
SeeD,CIMMYTMA-016047,-97.52,19.82,2097,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016048,-97.45,19.833333,1985,ARROAM,Add to Cart
SeeD,CIMMYTMA-016050,-98.05,19.03333333,2375,CONICO,Add to Cart
SeeD,CIMMYTMA-016051,-98.57,18.89,2043,CONICO,Add to Cart
SeeD,CIMMYTMA-016052,-98.57,18.89,2043,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016053,-99.8,20.7,2039,,Add to Cart
SeeD,CIMMYTMA-016054,-99.91666667,21,1793,,Add to Cart
SeeD,CIMMYTMA-016055,-101.1166667,23.13333333,2043,CELAYA,Add to Cart
SeeD,CIMMYTMA-016056,-101.1166667,23.13333333,2043,CELAYA,Add to Cart
SeeD,CIMMYTMA-016057,-98.18333333,19.25,2355,CHALQU,Add to Cart
SeeD,CIMMYTMA-016058,-98.118071,19.606107,2541,,Add to Cart
SeeD,CIMMYTMA-016059,-98.2,19.13333333,2245,CHALQU,Add to Cart
SeeD,CIMMYTMA-016060,-97.91666667,19.31666667,2492,CONICO,Add to Cart
SeeD,CIMMYTMA-016061,-97.91666667,19.46666667,2645,,Add to Cart
SeeD,CIMMYTMA-016062,-98.118071,19.606107,2541,CONICO,Add to Cart
SeeD,CIMMYTMA-016063,-98.21666667,19.16666667,2207,CONICO,Add to Cart
SeeD,CIMMYTMA-016064,-98.118071,19.606107,2541,PALOME,Add to Cart
SeeD,CIMMYTMA-016065,-98.23333333,19.16666667,2184,CHALQU,Add to Cart
SeeD,CIMMYTMA-016066,-98.118071,19.606107,2541,CONICO,Add to Cart
SeeD,CIMMYTMA-016067,-98.18333333,19.25,2355,CHALQU,Add to Cart
SeeD,CIMMYTMA-016068,-98.118071,19.606107,2541,CONICO,Add to Cart
SeeD,CIMMYTMA-016069,-97.251249,19.539917,2451,ARROAM,Add to Cart
SeeD,CIMMYTMA-016070,-97.25,19.76666667,1888,CONICO,Add to Cart
SeeD,CIMMYTMA-016071,-97.21666667,19.65,2403,ARROAM,Add to Cart
SeeD,CIMMYTMA-016072,-97.21666667,19.65,2403,ARROAM,Add to Cart
SeeD,CIMMYTMA-016073,-97.251249,19.539917,2451,ELOTCO,Add to Cart
SeeD,CIMMYTMA-016074,-97.21666667,19.65,2403,CACAHU,Add to Cart
SeeD,CIMMYTMA-016075,-97.08333333,19.61666667,2634,CONICO,Add to Cart
SeeD,CIMMYTMA-016076,-97.25,19.76666667,1888,ARROAM,Add to Cart
SeeD,CIMMYTMA-016077,-97.21666667,19.65,2403,CHALQU,Add to Cart
SeeD,CIMMYTMA-016078,-102.9666667,22.63333333,2028,CHALQU,Add to Cart
SeeD,CIMMYTMA-016079,-103.2166667,23.58333333,2077,,Add to Cart
SeeD,CIMMYTMA-016080,-103.2166667,23.58333333,2077,,Add to Cart
SeeD,CIMMYTMA-016081,-103.556214,22.772752,1894,CONNOR,Add to Cart
SeeD,CIMMYTMA-016083,-102.75,23,2169,CONNOR,Add to Cart
SeeD,CIMMYTMA-016084,-101.5666667,22.3,2462,CONNOR,Add to Cart
SeeD,CIMMYTMA-016087,-103.2166667,23.58333333,2077,,Add to Cart
SeeD,CIMMYTMA-016088,-103.55,22.76666667,1942,TABLIL,Add to Cart
SeeD,CIMMYTMA-016089,-103.55,22.766667,1940,CONNOR,Add to Cart
SeeD,CIMMYTMA-016090,-97.91666667,19.46666667,2645,,Add to Cart
SeeD,CIMMYTMA-016091,-99.546269,19.258453,2585,AZUL,Add to Cart
SeeD,CIMMYTMA-016092,-97.739493,18.810079,1977,,Add to Cart
SeeD,CIMMYTMA-016093,-103.9,29.1,1075,,Add to Cart
SeeD,CIMMYTMA-016094,-98.3,18.33333333,1053,,Add to Cart
SeeD,CIMMYTMA-016095,-97.21666667,17.45,2083,,Add to Cart
SeeD,CIMMYTMA-016096,-97.231739,19.761657,1885,CONICO,Add to Cart
SeeD,CIMMYTMA-016097,-92.708848,16.757656,2190,OLOTON,Add to Cart
SeeD,CIMMYTMA-016098,-98.05,17.8,1565,OLOTON,Add to Cart
SeeD,CIMMYTMA-016099,-95.913165,17.158801,1384,,Add to Cart
SeeD,CIMMYTMA-016102,-98.88333333,19.25,2247,CHALQU,Add to Cart
SeeD,CIMMYTMA-016103,-102.5166667,19.71666667,1656,,Add to Cart
SeeD,CIMMYTMA-016104,-98.2,19.05,2154,,Add to Cart
SeeD,CIMMYTMA-016105,-100.7558333,22.26916667,2209,CONICO,Add to Cart
SeeD,CIMMYTMA-016106,-97.21666667,19.65,2403,CONICO,Add to Cart
SeeD,CIMMYTMA-016108,-97.21666667,19.65,2403,ARROAM,Add to Cart
SeeD,CIMMYTMA-016109,-97.08333333,19.61666667,2634,CONICO,Add to Cart
SeeD,CIMMYTMA-016110,-97.58333333,19.86666667,1837,,Add to Cart
SeeD,CIMMYTMA-016116,-106.8333333,28.41666667,2047,,Add to Cart
SeeD,CIMMYTMA-016117,-97.58333333,19.86666667,1837,PEPITI,Add to Cart
SeeD,CIMMYTMA-016119,-96.023117,17.254205,1737,,Add to Cart
SeeD,CIMMYTMA-016120,-100.15,18.9,1348,,Add to Cart
SeeD,CIMMYTMA-016121,-95.913165,17.158801,1384,,Add to Cart
SeeD,CIMMYTMA-016122,-97.45,19.8333333,1978,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016128,-97.91666667,19.31666667,2492,CONICO,Add to Cart
SeeD,CIMMYTMA-016130,-98.38333333,19.71666667,2590,CONICO,Add to Cart
SeeD,CIMMYTMA-016131,-99.570871,19.286184,2597,PALOME,Add to Cart
SeeD,CIMMYTMA-016132,-103.7333333,19.93333333,2161,,Add to Cart
SeeD,CIMMYTMA-016133,-88.93,13.47,73,,Add to Cart
SeeD,CIMMYTMA-016134,-88.88733,13.697862,634,,Add to Cart
SeeD,CIMMYTMA-016136,-89.248727,13.879577,515,,Add to Cart
SeeD,CIMMYTMA-016138,-89.13333333,17.08333333,97,,Add to Cart
SeeD,CIMMYTMA-016139,-90.01666667,15.28333333,696,,Add to Cart
SeeD,CIMMYTMA-016140,-89.66667,15.4,175,,Add to Cart
SeeD,CIMMYTMA-016141,-74.267982,18.563505,154,HAITYE,Add to Cart
SeeD,CIMMYTMA-016142,-74.264971,18.558007,154,,Add to Cart
SeeD,CIMMYTMA-016143,-74.273742,18.584597,582,CHANDE,Add to Cart
SeeD,CIMMYTMA-016144,-74.135178,18.648324,191,HAITYE,Add to Cart
SeeD,CIMMYTMA-016147,-88.16666667,14.33333333,1755,OLOTON,Add to Cart
SeeD,CIMMYTMA-016148,-89.186835,14.447029,810,OLOTIL,Add to Cart
SeeD,CIMMYTMA-016149,-64.786746,17.737032,32,STCROI,Add to Cart
SeeD,CIMMYTMA-016150,-61.165426,14.739362,232,EARCAR,Add to Cart
SeeD,CIMMYTMA-016151,-61.165426,14.739362,232,,Add to Cart
SeeD,CIMMYTMA-016152,-61.125304,14.851667,169,EARCAR,Add to Cart
SeeD,CIMMYTMA-016153,-61.125304,14.851667,169,,Add to Cart
SeeD,CIMMYTMA-016154,-61.125304,14.851667,169,EARCAR,Add to Cart
SeeD,CIMMYTMA-016155,-86.1,12.2,50,,Add to Cart
SeeD,CIMMYTMA-016156,-70.712672,19.385732,205,,Add to Cart
SeeD,CIMMYTMA-016157,-70.837987,19.677228,265,,Add to Cart
SeeD,CIMMYTMA-016158,-71.08333333,19.5,106,,Add to Cart
SeeD,CIMMYTMA-016159,-70.834145,19.664302,448,,Add to Cart
SeeD,CIMMYTMA-016160,-70.777325,19.443545,177,,Add to Cart
SeeD,CIMMYTMA-016161,-70.809266,19.256839,721,,Add to Cart
SeeD,CIMMYTMA-016163,-70.777325,19.443545,177,,Add to Cart
SeeD,CIMMYTMA-016164,-70.777325,19.443545,177,,Add to Cart
SeeD,CIMMYTMA-016165,-70.777325,19.443545,177,,Add to Cart
SeeD,CIMMYTMA-016166,-70.739958,19.21754,701,,Add to Cart
SeeD,CIMMYTMA-016168,-92.81666667,16.5666667,428,,Add to Cart
SeeD,CIMMYTMA-016169,-92.643647,15.323565,204,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016170,-92.036575,16.128366,1540,,Add to Cart
SeeD,CIMMYTMA-016171,-92.251361,15.37229,1346,,Add to Cart
SeeD,CIMMYTMA-016172,-92.251361,15.37229,1346,,Add to Cart
SeeD,CIMMYTMA-016174,-91.943308,16.328624,1494,OLOTON,Add to Cart
SeeD,CIMMYTMA-016175,-92.1,15.7,726,ZAPGRA,Add to Cart
SeeD,CIMMYTMA-016176,-92.437992,16.532045,1816,OLOTON,Add to Cart
SeeD,CIMMYTMA-016178,-93.38333333,16.76666667,812,OLOTIL,Add to Cart
SeeD,CIMMYTMA-016179,-92.91666667,16.88333333,1176,,Add to Cart
SeeD,CIMMYTMA-016180,-93.76666667,16.08333333,40,ZAPGRA,Add to Cart
SeeD,CIMMYTMA-016181,-92.741696,15.810785,730,,Add to Cart
SeeD,CIMMYTMA-016182,-101.4166667,26.8,748,,Add to Cart
SeeD,CIMMYTMA-016186,-98.58333333,16.95,1200,,Add to Cart
SeeD,CIMMYTMA-016187,-100.490354,18.216974,288,,Add to Cart
SeeD,CIMMYTMA-016188,-99.83333333,18.11666667,988,,Add to Cart
SeeD,CIMMYTMA-016190,-99.78,18.4,1333,,Add to Cart
SeeD,CIMMYTMA-016191,-102.06122,19.469084,1902,,Add to Cart
SeeD,CIMMYTMA-016192,-104.4166667,20.81666667,819,,Add to Cart
SeeD,CIMMYTMA-016193,-100.1333333,27.25,195,,Add to Cart
SeeD,CIMMYTMA-016196,-97.097646,20.480001,22,,Add to Cart
SeeD,CIMMYTMA-016197,-97.03333333,19.08333333,1486,,Add to Cart
SeeD,CIMMYTMA-016200,-74.267982,18.563505,154,,Add to Cart
SeeD,CIMMYTMA-016202,-89.186835,14.447029,810,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016203,-82.43333333,8.783333333,1125,,Add to Cart
SeeD,CIMMYTMA-016204,-89.82814,19.744273,76,,Add to Cart
SeeD,CIMMYTMA-016205,-92.437992,16.532045,1816,OLOTON,Add to Cart
SeeD,CIMMYTMA-016206,-93.38333333,16.76666667,798,OLOTIL,Add to Cart
SeeD,CIMMYTMA-016207,-93.38333333,16.76666667,812,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016208,-93.38333333,16.76666667,830,ZAPGRA,Add to Cart
SeeD,CIMMYTMA-016209,-93.176559,16.782368,633,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016210,-93.76666667,16.08333333,40,ZAPGRA,Add to Cart
SeeD,CIMMYTMA-016211,-93.21666667,17.1,523,,Add to Cart
SeeD,CIMMYTMA-016212,-99.863566,18.363636,1630,,Add to Cart
SeeD,CIMMYTMA-016213,-100.3666667,18.13333333,312,,Add to Cart
SeeD,CIMMYTMA-016214,-101.564868,17.665097,150,VANDEN,Add to Cart
SeeD,CIMMYTMA-016215,-99.458144,18.272733,864,,Add to Cart
SeeD,CIMMYTMA-016218,-70.777325,19.443545,177,,Add to Cart
SeeD,CIMMYTMA-016219,-70.724332,19.50904,177,,Add to Cart
SeeD,CIMMYTMA-016222,-71.23744,17.906811,151,,Add to Cart
SeeD,CIMMYTMA-016223,-111.8166667,26.08333333,471,,Add to Cart
SeeD,CIMMYTMA-016226,-92.466667,16.55,1785,,Add to Cart
SeeD,CIMMYTMA-016227,-92.1,15.7,726,,Add to Cart
SeeD,CIMMYTMA-016228,-91.943308,16.328624,1494,,Add to Cart
SeeD,CIMMYTMA-016229,-92.05,16.73333333,1242,,Add to Cart
SeeD,CIMMYTMA-016230,-92.25,14.9,157,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016231,-92.113768,16.25436,1564,COMITE,Add to Cart
SeeD,CIMMYTMA-016232,-92.1,15.7,726,NALTEL,Add to Cart
SeeD,CIMMYTMA-016233,-92.1,15.7,726,OLOTIL,Add to Cart
SeeD,CIMMYTMA-016234,-92.1,15.7,726,NALTEL,Add to Cart
SeeD,CIMMYTMA-016235,-92.359949,16.352808,1306,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016236,-92.564373,16.332904,700,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016237,-92.564373,16.332904,700,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016238,-92.564373,16.332904,700,OLOTIL,Add to Cart
SeeD,CIMMYTMA-016239,-92.73333333,15.86666667,675,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016240,-93.176559,16.782368,633,,Add to Cart
SeeD,CIMMYTMA-016241,-93.21666667,17.1,523,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016242,-92.72,17.06,1095,OLOTON,Add to Cart
SeeD,CIMMYTMA-016243,-92.659404,15.332888,140,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016244,-93.89,16.23,72,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-016245,-93.3,17.13333333,550,,Add to Cart
SeeD,CIMMYTMA-016247,-93.26666667,16.25,572,,Add to Cart
SeeD,CIMMYTMA-016249,-106.95,26.03333333,2586,,Add to Cart
SeeD,CIMMYTMA-016250,-103.2,25.77,1110,,Add to Cart
SeeD,CIMMYTMA-016251,-101,25.41666667,1663,,Add to Cart
SeeD,CIMMYTMA-016252,-103.7333333,19.33333333,680,,Add to Cart
SeeD,CIMMYTMA-016257,-106.393718,24.618206,448,,Add to Cart
SeeD,CIMMYTMA-016258,-100.5166667,18.23333333,272,,Add to Cart
SeeD,CIMMYTMA-016259,-101.329643,17.700966,175,,Add to Cart
SeeD,CIMMYTMA-016261,-101.262247,17.560971,52,,Add to Cart
SeeD,CIMMYTMA-016262,-100.784557,17.35986,389,VANDEN,Add to Cart
SeeD,CIMMYTMA-016266,-98.75,16.8,268,,Add to Cart
SeeD,CIMMYTMA-016267,-104.8833333,21.71666667,177,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016268,-99.56666667,24.85,362,,Add to Cart
SeeD,CIMMYTMA-016269,-100.5,26.53333333,471,,Add to Cart
SeeD,CIMMYTMA-016271,-99.56666667,24.85,362,,Add to Cart
SeeD,CIMMYTMA-016272,-99.68333333,25.25,320,,Add to Cart
SeeD,CIMMYTMA-016276,-72.33333333,18.53333333,71,,Add to Cart
SeeD,CIMMYTMA-016277,-74.131626,18.639408,260,HAITYE,Add to Cart
SeeD,CIMMYTMA-016278,-88,15.28333333,47,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016279,-89.196002,14.399986,775,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016281,-70.841708,19.678026,306,,Add to Cart
SeeD,CIMMYTMA-016282,-70.750179,19.321289,249,,Add to Cart
SeeD,CIMMYTMA-016283,-91.93333333,16.13333333,1566,,Add to Cart
SeeD,CIMMYTMA-016284,-92.564373,16.332904,700,OLOTIL,Add to Cart
SeeD,CIMMYTMA-016285,-92.659404,15.332888,93,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016286,-92.56666667,16.33333333,636,,Add to Cart
SeeD,CIMMYTMA-016287,-101,25.41666667,1663,,Add to Cart
SeeD,CIMMYTMA-016291,-88.05,19.58333333,12,DZITBA,Add to Cart
SeeD,CIMMYTMA-016292,-89.13333333,17.08333333,97,,Add to Cart
SeeD,CIMMYTMA-016294,-89.28333333,13.83333333,446,,Add to Cart
SeeD,CIMMYTMA-016298,-99.63333333,25.7,213,,Add to Cart
SeeD,CIMMYTMA-016299,-88.973314,13.737978,694,,Add to Cart
SeeD,CIMMYTMA-016301,-87.836818,13.790282,309,,Add to Cart
SeeD,CIMMYTMA-016302,-103.6,25.76,1123,CONNOR,Add to Cart
SeeD,CIMMYTMA-016303,-99.260437,19.033614,2614,,Add to Cart
SeeD,CIMMYTMA-016304,-98.596589,18.483051,1115,PEPITI,Add to Cart
SeeD,CIMMYTMA-016305,-103.556214,22.772752,1894,CELAYA,Add to Cart
SeeD,CIMMYTMA-016306,-104.5333333,25.2,1488,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016308,-103.6,21.98333333,1772,MDULCE,Add to Cart
SeeD,CIMMYTMA-016309,-96.78333333,16.81666667,1490,,Add to Cart
SeeD,CIMMYTMA-016310,-102.6166667,20.3,1536,CELAYA,Add to Cart
SeeD,CIMMYTMA-016311,-99.31666667,18.61666667,904,TUXPEN,Add to Cart
SeeD,CIMMYTMA-016312,-92.2066667,15.6433333,1519,,Add to Cart
SeeD,CIMMYTMA-016313,-99.184952,18.90038,1402,,Add to Cart
SeeD,CIMMYTMA-016316,-91.93333333,16.13333333,1566,,Add to Cart
SeeD,CIMMYTMA-016317,-104.0333333,24.78333333,1700,,Add to Cart
SeeD,CIMMYTMA-016318,-103.750186,20.634428,1289,,Add to Cart
SeeD,CIMMYTMA-016321,-106.164976,28.006516,1485,,Add to Cart
SeeD,CIMMYTMA-016322,-106.164976,28.006516,1485,,Add to Cart
SeeD,CIMMYTMA-016323,-106.567942,25.21539,1830,TABLON,Add to Cart
SeeD,CIMMYTMA-016324,-101.284292,20.926311,1853,CELAYA,Add to Cart
SeeD,CIMMYTMA-016325,-101.395424,20.966316,1816,CELAYA,Add to Cart
SeeD,CIMMYTMA-016326,-101.395424,20.966316,1816,CELAYA,Add to Cart
SeeD,CIMMYTMA-016327,-101.395424,20.966316,1816,CELAYA,Add to Cart
SeeD,CIMMYTMA-016328,-101.65,21.1,1795,CELAYA,Add to Cart
SeeD,CIMMYTMA-016329,-101.65,21.1,1795,CELAYA,Add to Cart
SeeD,CIMMYTMA-016331,-100.376967,20.184461,2312,,Add to Cart
SeeD,CIMMYTMA-016332,-100.382113,20.205346,2299,,Add to Cart
SeeD,CIMMYTMA-016333,-100.46739,20.065176,1973,,Add to Cart
SeeD,CIMMYTMA-016334,-100.46739,20.065176,1973,,Add to Cart
SeeD,CIMMYTMA-016335,-103.05,20.01666667,1347,TABLON,Add to Cart
SeeD,CIMMYTMA-016336,-104.037373,20.202286,1185,TABLON,Add to Cart
SeeD,CIMMYTMA-016338,-102.75,20.35,1529,CELAYA,Add to Cart
SeeD,CIMMYTMA-016339,-103.28869,20.586889,1536,TABLON,Add to Cart
