id	general_identifier	number	name	bank_number	breeders_code	breeders_name	subtaxa_id	taxonomy_id	institution_id	breeder_id	plant_passport	donor_code	donor_name	donor_number	acqdate	collnumb	colldate	collcode	collname	collmissid	othernumb	duplsite	duplinstname	mlsstatus_id	puid	biologicalstatus_id	collsrc_id	location_id	created_on	updated_on	locations_id	locations_state	locations_region	locations_site_name	locations_elevation	locations_latitude	locations_longitude	countries_id	countries_country_code2	countries_country_code3	countries_country_name	subtaxa_id	subtaxa_subtaxa_author	subtaxa_taxonomic_identifier	taxonomies_id	taxonomies_genus	taxonomies_species	taxonomies_species_author	taxonomies_crop_name	taxonomies_ploidy	synonyms_synonym
4307	29686		29686	CIMMYTMA-BANK-025046				2	3							BRAZ4039LC												1362	2014-11-24 15:13:02.0		1362		RORAIMA	CARACARAI	51.0000000000	1.8300000000	-61.1300000000	76	BR	BRA	BRAZIL				2	Zea	mays subsp. mays		Maize	2	
4308	29687		29687	CIMMYTMA-BANK-024995				2	3							CANARIDE8													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4309	29688		29688	CIMMYTMA-BANK-025048				2	3							C.PAULS.FINO													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4310	29691		29691	CIMMYTMA-BANK-025051				2	3							C.CANADE8													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4312	29698		29698	CIMMYTMA-BANK-025056				2	3							ARGEGP4													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4313	29699		29699	CIMMYTMA-BANK-025059				2	3							URUGGP8													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4314	29701		29701	CIMMYTMA-BANK-025061				2	3							PIPOCAMIUDO												6353	2014-11-24 15:13:02.0		6353		MINAS GERAIS	PERDOES	854.0000000000	-21.0840350000	-45.0802010000	76	BR	BRA	BRAZIL				2	Zea	mays subsp. mays		Maize	2	
4317	29712		29712	CIMMYTMA-BANK-024999				2	3							BRAZPA094	1979-06-19											6646	2014-11-24 15:13:02.0		6646		PARA	PRAINHA	22.0000000000	-1.7500000000	-53.5000000000	76	BR	BRA	BRAZIL				2	Zea	mays subsp. mays		Maize	2	
4318	29713		29713	CIMMYTMA-BANK-025063				2	3							BRAZPA100	1979-06-01											6177	2014-11-24 15:13:02.0		6177			PARA				76	BR	BRA	BRAZIL				2	Zea	mays subsp. mays		Maize	2	
4321	29722		29722	CIMMYTMA-BANK-024626				2	3							GUAN409	1982-01-01											3079	2014-11-24 15:13:02.0		3079		YURIRIA	EL TIMBINAL	2024.0000000000	20.1008170000	-101.0555090000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4322	29726		29726	CIMMYTMA-BANK-024628				2	3							GUAN406	1982-01-01											2838	2014-11-24 15:13:02.0		2838		SANTIAGO MARAVATIO	EL DORMIDO	1950.0000000000	20.1305490000	-101.0310840000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4323	29731		29731	CIMMYTMA-BANK-024631				2	3							JALI703	1982-01-01											1554	2014-11-24 15:13:02.0		1554		AMACUECA	CERRO BOLA	1580.0000000000	20.0300000000	-103.6000000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4324	29734		29734	CIMMYTMA-BANK-024635				2	3							CHIS797												9671	2014-11-24 15:13:02.0		9671		OXCHUC	TZUNUN	1858.0000000000	16.8384950000	-92.3742800000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4325	29745		29745	CIMMYTMA-BANK-024643				2	3							CHIS805	2004-03-04											5889	2014-11-24 15:13:02.0		5889		TENEJAPA	NUEVO POBLADO NARANJASECA	2272.0000000000	16.8300000000	-92.5000000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4326	29754		29754	CIMMYTMA-BANK-024646				2	3							CHIS808	2004-03-04											5889	2014-11-24 15:13:02.0		5889		TENEJAPA	NUEVO POBLADO NARANJASECA	2272.0000000000	16.8300000000	-92.5000000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4327	29759		29759	CIMMYTMA-BANK-024648				2	3							CHIS810	2004-03-04											5889	2014-11-24 15:13:02.0		5889		TENEJAPA	NUEVO POBLADO NARANJASECA	2272.0000000000	16.8300000000	-92.5000000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4328	29764		29764	CIMMYTMA-BANK-024657				2	3							CHIS819	2004-03-26											2317	2014-11-24 15:13:02.0		2317		CHAMULA	CRUCERO	2265.0000000000	16.7791320000	-92.6897120000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4329	29766		29766	CIMMYTMA-BANK-024659				2	3							CHIS821	2004-03-26											2816	2014-11-24 15:13:02.0		2816		CHAMULA	EL CRUCERO	2620.0000000000	16.7950650000	-92.5754010000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4330	29768		29768	CIMMYTMA-BANK-024673				2	3							CHIS835	2004-04-23											9249	2014-11-24 15:13:02.0		9249		CHAMULA	TENTIC	2340.0000000000	16.7800000000	-92.6800000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4331	29769		29769	CIMMYTMA-BANK-024682				2	3							CHIS844	2004-05-25											2671	2014-11-24 15:13:02.0		2671		SN CRISTOBAL DE LAS C.	EJIDO PEDERNAL	2131.0000000000	16.7500000000	-92.6300000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4332	29770		29770	CIMMYTMA-BANK-024684				2	3							CHIS846	2004-05-25											2671	2014-11-24 15:13:02.0		2671		SN CRISTOBAL DE LAS C.	EJIDO PEDERNAL	2131.0000000000	16.7500000000	-92.6300000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4333	29775		29775	CIMMYTMA-BANK-024686				2	3							CHIS848	2004-05-25											2671	2014-11-24 15:13:02.0		2671		SN CRISTOBAL DE LAS C.	EJIDO PEDERNAL	2131.0000000000	16.7500000000	-92.6300000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4334	29780		29780	CIMMYTMA-BANK-024701				2	3							CHIS863	2004-05-26											806	2014-11-24 15:13:02.0		806		HUIXTAN	BAZON	2341.0000000000	16.7700000000	-92.4700000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4335	29782		29782	CIMMYTMA-BANK-024709				2	3							CHIS871	2004-06-09											5733	2014-11-24 15:13:02.0		5733		ZINACANTAN	NACHIJ	2191.0000000000	16.7564420000	-92.7107910000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4336	29783		29783	CIMMYTMA-BANK-024712				2	3							CHIS874	2004-06-09											5733	2014-11-24 15:13:02.0		5733		ZINACANTAN	NACHIJ	2191.0000000000	16.7564420000	-92.7107910000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4337	29785		29785	CIMMYTMA-BANK-024715				2	3							CHIS877	2004-06-10											5733	2014-11-24 15:13:02.0		5733		ZINACANTAN	NACHIJ	2191.0000000000	16.7564420000	-92.7107910000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4338	29786		29786	CIMMYTMA-BANK-024717				2	3							CHIS879	2004-06-10											5733	2014-11-24 15:13:02.0		5733		ZINACANTAN	NACHIJ	2191.0000000000	16.7564420000	-92.7107910000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4339	29787		29787	CIMMYTMA-BANK-024719				2	3							CHIS881	2004-06-10											5733	2014-11-24 15:13:02.0		5733		ZINACANTAN	NACHIJ	2191.0000000000	16.7564420000	-92.7107910000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4340	29788		29788	CIMMYTMA-BANK-024720				2	3							CHIS882	2004-06-10											5733	2014-11-24 15:13:02.0		5733		ZINACANTAN	NACHIJ	2191.0000000000	16.7564420000	-92.7107910000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4341	29789		29789	CIMMYTMA-BANK-024727				2	3							CHIS889	2004-06-15											1618	2014-11-24 15:13:02.0		1618		CHAMULA	CHAMULA	2340.0000000000	16.7800000000	-92.6800000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4343	29801		29801	CIMMYTMA-BANK-024805				2	3							MEXI625	1972-01-01											560	2014-11-24 15:13:02.0		560			ATLAUTA	2386.0000000000	19.0300000000	-98.7700000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4344	29802		29802	CIMMYTMA-BANK-024806				2	3							MEXI682	1972-01-01											346	2014-11-24 15:13:02.0		346			AMECAMECA	2501.0000000000	19.1200000000	-98.7500000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4345	29803		29803	CIMMYTMA-BANK-024816				2	3							MORE94												9529	2014-11-24 15:13:02.0		9529			TOTOLAPAN	1898.0000000000	18.9833333300	-98.9166666700	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4346	29804		29804	CIMMYTMA-BANK-024818				2	3							MEXI587												9277	2014-11-24 15:13:02.0		9277			TEPETLAOXTOC	2328.0000000000	19.5833333300	-98.8166666700	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4347	29810		29810	CIMMYTMA-BANK-024819				2	3							MEXI637	1972-01-01											1601	2014-11-24 15:13:02.0		1601			CHALCO	2247.0000000000	19.2500000000	-98.8833333300	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4348	29813		29813	CIMMYTMA-BANK-024824				2	3							HIDA71												416	2014-11-24 15:13:02.0		416			APAM	2628.0000000000	19.7200000000	-98.4200000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4349	29814		29814	CIMMYTMA-BANK-025089				2	3							GUAT1002													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4350	29816		29816	CIMMYTMA-BANK-025090				2	3							GUAT1003													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4351	29818		29818	CIMMYTMA-BANK-025092				2	3							GUAT1005													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4352	29822		29822	CIMMYTMA-BANK-025093				2	3							GUAT1006													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4353	29825		29825	CIMMYTMA-BANK-025095				2	3							GUAT1008													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4354	29827		29827	CIMMYTMA-BANK-025096				2	3							GUAT1009													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4355	29833		29833	CIMMYTMA-BANK-025097				2	3							GUAT1010													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4356	29834		29834	CIMMYTMA-BANK-025098				2	3							GUAT1011													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4357	29835		29835	CIMMYTMA-BANK-025099				2	3							GUAT1012													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4358	29838		29838	CIMMYTMA-BANK-025101				2	3							GUAT1014													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4359	29839		29839	CIMMYTMA-BANK-025102				2	3							GUAT1015													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4360	29841		29841	CIMMYTMA-BANK-025106				2	3							GUAT1019													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4361	29842		29842	CIMMYTMA-BANK-025107				2	3							GUAT1020													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4362	29843		29843	CIMMYTMA-BANK-025114				2	3							GUAT1027													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4363	29847		29847	CIMMYTMA-BANK-025117				2	3							GUAT1030													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4364	29849		29849	CIMMYTMA-BANK-025118				2	3							GUAT1031													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4365	29850		29850	CIMMYTMA-BANK-025125				2	3							GUAT1038													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4366	29851		29851	CIMMYTMA-BANK-025127				2	3							GUAT1040													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4367	29853		29853	CIMMYTMA-BANK-025133				2	3							GUAT1046													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4368	29855		29855	CIMMYTMA-BANK-025134				2	3							GUAT1047													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4369	29856		29856	CIMMYTMA-BANK-025157				2	3							GUAT1072													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4370	29857		29857	CIMMYTMA-BANK-025158				2	3							GUAT1073													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4371	29865		29865	CIMMYTMA-BANK-025160				2	3							GUAT1075													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4372	29866		29866	CIMMYTMA-BANK-025163				2	3							GUAT1078													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4373	29867		29867	CIMMYTMA-BANK-025164				2	3							GUAT1079													2014-11-24 15:13:02.0																2	Zea	mays subsp. mays		Maize	2	
4374	29873		29873	CIMMYTMA-BANK-025167				2	3							GUAT1082													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4375	29906		29906	CIMMYTMA-BANK-025168				2	3							GUAT1083													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4376	29911		29911	CIMMYTMA-BANK-025169				2	3							GUAT1084													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4377	29916		29916	CIMMYTMA-BANK-025171				2	3							GUAT1086													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4378	29926		29926	CIMMYTMA-BANK-025172				2	3							GUAT1087													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4379	29931		29931	CIMMYTMA-BANK-025175				2	3							GUAT1090													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4380	29933		29933	CIMMYTMA-BANK-025176				2	3							GUAT1091													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4381	29939		29939	CIMMYTMA-BANK-025177				2	3							GUAT1093													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4382	29950		29950	CIMMYTMA-BANK-025178				2	3							GUAT1094													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4383	29952		29952	CIMMYTMA-BANK-025181				2	3							GUAT1098													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4384	29953		29953	CIMMYTMA-BANK-025182				2	3							GUAT1099													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4385	29965		29965	CIMMYTMA-BANK-025183				2	3							GUAT1100													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4386	29966		29966	CIMMYTMA-BANK-025185				2	3							GUAT1106													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4387	30019		30019	CIMMYTMA-BANK-025186				2	3							GUAT1107													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4388	30029		30029	CIMMYTMA-BANK-025198				2	3							GUAT1121													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4389	30030		30030	CIMMYTMA-BANK-025222				2	3							GUAT1150													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4390	30031		30031	CIMMYTMA-BANK-025227				2	3							GUAT1155													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4391	30036		30036	CIMMYTMA-BANK-025230				2	3							GUAT1160													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4392	30051		30051	CIMMYTMA-BANK-025231				2	3							GUAT1161													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4393	30055		30055	CIMMYTMA-BANK-025234				2	3							GUAT1164													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4394	30057		30057	CIMMYTMA-BANK-025235				2	3							GUAT1165													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4395	30058		30058	CIMMYTMA-BANK-025236				2	3							GUAT1166													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4396	30059		30059	CIMMYTMA-BANK-025237				2	3							GUAT1167													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4397	30060		30060	CIMMYTMA-BANK-025238				2	3							GUAT1168													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4399	30070		30070	CIMMYTMA-BANK-025244				2	3							GUAT1174													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4400	30073		30073	CIMMYTMA-BANK-025245				2	3							GUAT1175													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4401	30074		30074	CIMMYTMA-BANK-025246				2	3							GUAT1176													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4402	30075		30075	CIMMYTMA-BANK-025247				2	3							GUAT1177													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4403	30076		30076	CIMMYTMA-BANK-025248				2	3							GUAT1178													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4404	30078		30078	CIMMYTMA-BANK-025250				2	3							GUAT1180													2014-11-24 15:13:03.0																2	Zea	mays subsp. mays		Maize	2	
4405	30079		30079	CIMMYTMA-BANK-026928				2	3							HIDA240	2007-05-30											9096	2014-11-24 15:13:03.0		9096		HUAUTLA	TAMOYON I	406.0000000000	21.0388990000	-98.2779640000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4408	30084		30084	CIMMYTMA-BANK-026943				2	3							HIDA255	2007-06-05											1605	2014-11-24 15:13:04.0		1605		HUAUTLA	CHALINGO, CAMINO A SACUALA	249.0000000000	21.1053400000	-98.2222820000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4409	30096		30096	CIMMYTMA-BANK-026944				2	3							HIDA256	2007-06-05											1603	2014-11-24 15:13:04.0		1603		HUAUTLA	CHALINGO, BARRIO EL PALMAR	249.0000000000	21.1053400000	-98.2222820000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4410	30097		30097	CIMMYTMA-BANK-026947				2	3							HIDA259	2007-06-05											9662	2014-11-24 15:13:04.0		9662		HUAUTLA	TZACUALA, BARRIO CHOTE S/N	500.0000000000	21.0296850000	-98.2965490000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4411	30108		30108	CIMMYTMA-BANK-026948				2	3							HIDA260	2007-06-05											9663	2014-11-24 15:13:04.0		9663		HUAUTLA	TZACUALA, GUILLERMO ROSEL	500.0000000000	21.0296850000	-98.2965490000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4413	30112		30112	CIMMYTMA-BANK-026964				2	3							HIDA276	2007-06-05											6414	2014-11-24 15:13:04.0		6414		SAN FELIPE ORIZATLAN	PIEDRA HINCADA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4415	30140		30140	CIMMYTMA-BANK-026966				2	3							HIDA278	2007-06-06											9419	2014-11-24 15:13:04.0		9419		ATLAPEXCO	TLACHAPA, BARRIO ARRIBA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4416	30146		30146	CIMMYTMA-BANK-026977				2	3							HIDA289	2007-06-06											9417	2014-11-24 15:13:04.0		9417		ATLAPEXCO	TLACHAPA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4417	30148		30148	CIMMYTMA-BANK-026979				2	3							HIDA291	2007-06-06											9419	2014-11-24 15:13:04.0		9419		ATLAPEXCO	TLACHAPA, BARRIO ARRIBA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4418	30149		30149	CIMMYTMA-BANK-026981				2	3							HIDA293	2007-06-06											5160	2014-11-24 15:13:04.0		5160		HUEJUTLA DE REYES	LOS PARAJES, FRENTE A LA SECUNDARIA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4419	30150		30150	CIMMYTMA-BANK-026983				2	3							HIDA295	2007-06-06											5158	2014-11-24 15:13:04.0		5158		HUEJUTLA DE REYES	LOS PARAJES, BARRIO BAJO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4420	30153		30153	CIMMYTMA-BANK-026985				2	3							HIDA297	2007-06-06											5158	2014-11-24 15:13:04.0		5158		HUEJUTLA DE REYES	LOS PARAJES, BARRIO BAJO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4421	30158		30158	CIMMYTMA-BANK-026986				2	3							HIDA298	2007-06-06											2592	2014-11-24 15:13:04.0		2592		HUEJUTLA DE REYES	EJIDO CALMECATE, CARR. A RANCHO VIEJO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4422	30159		30159	CIMMYTMA-BANK-026990				2	3							HIDA302	2007-06-06											3892	2014-11-24 15:13:04.0		3892		HUEJUTLA DE REYES	HUMOTITLA COYUCO, CALLE MANANTIAL S/N				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4423	30161		30161	CIMMYTMA-BANK-026996				2	3							HIDA308	2007-06-06											5417	2014-11-24 15:13:04.0		5417		YAHUALICA	MECATLAN				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4424	30165		30165	CIMMYTMA-BANK-027001				2	3							HIDA313	2007-06-06											6350	2014-11-24 15:13:04.0		6350		YAHUALICA	PEPEYOCATITLA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4426	30183		30183	CIMMYTMA-BANK-027007				2	3							HIDA319	2007-06-07											8572	2014-11-24 15:13:04.0		8572		HUAZALINGO	SANTA MARIA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4427	30185		30185	CIMMYTMA-BANK-027012				2	3							HIDA324	2007-06-07											4970	2014-11-24 15:13:04.0		4970		HUEJUTLA DE REYES	LEMONTITLA, A PIE DE CARRETERA				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4428	30189		30189	CIMMYTMA-BANK-027019				2	3							HIDA331	2007-06-07											4409	2014-11-24 15:13:04.0		4409		HUEJUTLA DE REYES	LA CORRALA, A LADO DEL RIO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4429	30190		30190	CIMMYTMA-BANK-027033				2	3							SNLP287	2007-08-17											5419	2014-11-24 15:13:04.0		5419		TAMAZUNCHALE	MECATLAN, BARRIO ATLAJQUE				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4431	30196		30196	CIMMYTMA-BANK-027040				2	3							SNLP294	2007-08-17											3132	2014-11-24 15:13:04.0		3132		AXTLA DE TERRAZAS	ENSENADA, CHALCO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4432	30199		30199	CIMMYTMA-BANK-027042				2	3							SNLP296	2007-08-17											3132	2014-11-24 15:13:04.0		3132		AXTLA DE TERRAZAS	ENSENADA, CHALCO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4433	30200		30200	CIMMYTMA-BANK-027045				2	3							SNLP299	2007-08-17											9214	2014-11-24 15:13:04.0		9214		AXTLA DE TERRAZAS	TEMALACACO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4434	30205		30205	CIMMYTMA-BANK-027046				2	3							SNLP300	2007-08-17											9214	2014-11-24 15:13:04.0		9214		AXTLA DE TERRAZAS	TEMALACACO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4436	30212		30212	CIMMYTMA-BANK-027051				2	3							SNLP305	2007-08-17											9958	2014-11-24 15:13:04.0		9958		AXTLA DE TERRAZAS	XOLOCO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4437	30213		30213	CIMMYTMA-BANK-027056				2	3							SNLP311	2007-08-17											1599	2014-11-24 15:13:04.0		1599		MATLAPA	CHALCHOCOYO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4438	30218		30218	CIMMYTMA-BANK-027064				2	3							SNLP319	2007-08-17											9338	2014-11-24 15:13:04.0		9338		MATLAPA	TEXQUITOTE SEGUNDO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
4439	30225		30225	CIMMYTMA-BANK-027068				2	3							SNLP323	2007-08-17											9338	2014-11-24 15:13:04.0		9338		MATLAPA	TEXQUITOTE SEGUNDO				484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
