sample_id	accn_GID	testcross_GID
SEEDGWAS4474	21226	268330
SEEDGWAS4475	21227	268297
SEEDGWAS4476	21233	268323
SEEDGWAS4477	21240	275933
SEEDGWAS4478	21244	268365
SEEDGWAS4479	21246	275934
SEEDGWAS448	26590	241518
SEEDGWAS4480	21248	268315
SEEDGWAS4481	21257	268374
SEEDGWAS4482	21259	275935
SEEDGWAS4483	21262	268305
SEEDGWAS4484	21266	275937
SEEDGWAS4485	21268	268963
SEEDGWAS4486	21288	269008
SEEDGWAS4487	21391	268499
SEEDGWAS4488	21395	269007
SEEDGWAS4489	21403	268855
SEEDGWAS449	26605	241519
SEEDGWAS4490	21443	276055
SEEDGWAS4491	21445	269001
SEEDGWAS4492	21531	268906
SEEDGWAS4493	21678	268912
SEEDGWAS4494	21698	268954
SEEDGWAS4495	21721	268940
SEEDGWAS4496	21751	268577
SEEDGWAS4497	21760	268207
SEEDGWAS4498	21761	268197
SEEDGWAS4499	21765	275848
SEEDGWAS45	5960	241115
SEEDGWAS4500	21777	268711
SEEDGWAS4501	21791	268839
SEEDGWAS4502	21804	268469
SEEDGWAS4503	21856	268752
SEEDGWAS4504	21858	268251
SEEDGWAS4505	22285	276057
SEEDGWAS4506	22287	268949
SEEDGWAS4507	22292	275938
SEEDGWAS4508	22293	268903
SEEDGWAS4509	22294	268339
SEEDGWAS451	26759	241521
SEEDGWAS4510	22303	268775
SEEDGWAS4511	22311	268774
SEEDGWAS4512	22323	268494
SEEDGWAS4513	22324	268638
SEEDGWAS4514	22334	268717
SEEDGWAS4515	22336	268647
SEEDGWAS4516	22338	268551
SEEDGWAS4517	22350	276058
SEEDGWAS4518	22351	268493
SEEDGWAS4519	22364	268506
SEEDGWAS452	26761	241522
SEEDGWAS4520	22397	268362
SEEDGWAS4521	22398	268478
SEEDGWAS4522	22401	268410
SEEDGWAS4523	22406	268991
SEEDGWAS4524	22407	268772
SEEDGWAS4525	22411	275943
SEEDGWAS4526	22422	268685
SEEDGWAS4527	22423	268532
SEEDGWAS4528	22424	268604
SEEDGWAS4529	22425	268382
SEEDGWAS453	26776	241523
SEEDGWAS4530	22429	268636
SEEDGWAS4531	22430	276059
SEEDGWAS4532	22434	268947
SEEDGWAS4533	22435	268400
SEEDGWAS4534	22441	268435
SEEDGWAS4535	22444	268471
SEEDGWAS4536	22457	275945
SEEDGWAS4537	22458	268758
SEEDGWAS4538	22459	268943
SEEDGWAS4539	22465	276060
SEEDGWAS454	26879	241524
SEEDGWAS4540	22491	269011
SEEDGWAS4541	22492	268324
SEEDGWAS4542	22506	268989
SEEDGWAS4543	22514	268934
SEEDGWAS4544	22721	268231
SEEDGWAS4545	22785	275946
SEEDGWAS4546	22818	268856
SEEDGWAS4547	23661	268124
SEEDGWAS4548	23664	268643
SEEDGWAS4549	23669	268316
SEEDGWAS455	27010	241525
SEEDGWAS4550	23680	268787
SEEDGWAS4551	23685	268951
SEEDGWAS4552	23693	268923
SEEDGWAS4553	23710	275947
SEEDGWAS4554	23733	268714
SEEDGWAS4555	23735	268966
SEEDGWAS4556	23743	269009
SEEDGWAS4557	23748	276022
SEEDGWAS4558	23749	268367
SEEDGWAS4559	23762	275849
SEEDGWAS456	27046	241526
SEEDGWAS4560	23773	268976
SEEDGWAS4561	23776	268301
SEEDGWAS4562	24060	275850
SEEDGWAS4563	24064	268457
SEEDGWAS4564	24125	268108
SEEDGWAS4565	24188	276023
SEEDGWAS4566	24195	268809
SEEDGWAS4567	24203	268642
SEEDGWAS4568	24229	268882
SEEDGWAS4569	24255	275851
SEEDGWAS4570	24261	268496
SEEDGWAS4571	24278	275949
SEEDGWAS4572	24283	268170
SEEDGWAS4573	24349	268237
SEEDGWAS4574	24351	268770
SEEDGWAS4575	24372	268246
SEEDGWAS4576	24380	268224
SEEDGWAS4577	24384	268155
SEEDGWAS4578	24437	276063
SEEDGWAS4579	24444	268443
SEEDGWAS458	27102	241528
SEEDGWAS4580	24447	268460
SEEDGWAS4581	24457	275853
SEEDGWAS4582	24464	268835
SEEDGWAS4583	24465	268831
SEEDGWAS4584	24469	276089
SEEDGWAS4585	24821	268545
SEEDGWAS4586	24956	268437
SEEDGWAS4588	24965	268348
SEEDGWAS4589	25072	268472
SEEDGWAS459	27248	241529
SEEDGWAS4590	25254	275952
SEEDGWAS4591	25255	268371
SEEDGWAS4592	25257	268504
SEEDGWAS4593	25259	268892
SEEDGWAS4594	25260	275953
SEEDGWAS4595	25263	268675
SEEDGWAS4596	25264	268757
SEEDGWAS4597	25271	268810
SEEDGWAS4598	25325	268433
SEEDGWAS4599	25330	268700
SEEDGWAS46	5978	241116
SEEDGWAS460	27299	241530
SEEDGWAS4600	25332	275955
SEEDGWAS4601	25338	268167
SEEDGWAS4602	25344	268606
SEEDGWAS4603	25397	268639
SEEDGWAS4604	25479	275855
SEEDGWAS4605	25482	268436
SEEDGWAS4606	25493	275956
SEEDGWAS4607	25494	268899
SEEDGWAS4608	25495	268924
SEEDGWAS461	27502	241531
SEEDGWAS4610	25498	268968
SEEDGWAS4611	25502	276065
SEEDGWAS4612	25505	275958
SEEDGWAS4613	25506	268915
SEEDGWAS4614	25509	275959
SEEDGWAS4615	25510	275857
SEEDGWAS4616	25511	268334
SEEDGWAS4617	25518	268448
SEEDGWAS4618	25527	268372
SEEDGWAS4619	25537	268312
SEEDGWAS462	27771	241532
SEEDGWAS4620	25538	275960
SEEDGWAS4621	25544	275961
SEEDGWAS4622	25546	275858
SEEDGWAS4623	25551	268848
SEEDGWAS4624	25572	268773
SEEDGWAS4625	25574	268563
SEEDGWAS4626	25672	268306
SEEDGWAS4627	25685	268307
SEEDGWAS4628	25924	275859
SEEDGWAS4629	25996	276090
SEEDGWAS463	27805	241533
SEEDGWAS4630	25998	276024
SEEDGWAS4631	26003	268444
SEEDGWAS4632	26020	268920
SEEDGWAS4633	26039	268621
SEEDGWAS4634	26042	268405
SEEDGWAS4635	26046	275964
SEEDGWAS4636	26051	268468
SEEDGWAS4638	26054	275965
SEEDGWAS4639	26060	275966
SEEDGWAS4640	26067	268562
SEEDGWAS4641	26072	268177
SEEDGWAS4642	26076	275967
SEEDGWAS4643	26080	268519
SEEDGWAS4644	26083	268879
SEEDGWAS4645	26092	268526
SEEDGWAS4646	26097	268356
SEEDGWAS4647	26098	276068
SEEDGWAS4648	26099	268456
SEEDGWAS4649	26100	275861
SEEDGWAS465	27816	241535
SEEDGWAS4650	26102	268569
SEEDGWAS4651	26105	268147
SEEDGWAS4652	26106	268841
SEEDGWAS4653	26108	268860
SEEDGWAS4654	26142	275862
SEEDGWAS4655	26147	268816
SEEDGWAS4656	26154	275969
SEEDGWAS4657	26161	268619
SEEDGWAS4658	26166	268180
SEEDGWAS4659	26167	268131
SEEDGWAS466	27820	241536
SEEDGWAS4660	26205	275863
SEEDGWAS4661	26220	268852
SEEDGWAS4662	26225	276069
SEEDGWAS4663	26247	276026
SEEDGWAS4664	26255	268133
SEEDGWAS4665	26256	268568
SEEDGWAS4666	26259	268115
SEEDGWAS4667	26260	268336
SEEDGWAS4668	26265	268652
SEEDGWAS4669	26270	268415
SEEDGWAS467	27930	241537
SEEDGWAS4670	26294	268420
SEEDGWAS4672	26303	268805
SEEDGWAS4673	26307	268886
SEEDGWAS4674	26319	268802
SEEDGWAS4675	26322	268866
SEEDGWAS4676	26328	268655
SEEDGWAS4677	26350	275864
SEEDGWAS4678	26351	268221
SEEDGWAS4679	26353	268277
SEEDGWAS4680	26368	268223
SEEDGWAS4681	26370	275865
SEEDGWAS4682	26375	268973
SEEDGWAS4683	26382	268534
SEEDGWAS4684	26882	269013
SEEDGWAS4685	26892	268165
SEEDGWAS4686	26895	268442
SEEDGWAS4687	26896	268571
SEEDGWAS4688	26902	276072
SEEDGWAS4689	26907	268754
SEEDGWAS469	28192	241539
SEEDGWAS4690	26908	276073
SEEDGWAS4691	26910	268936
SEEDGWAS4692	26914	276074
SEEDGWAS4693	26915	268256
SEEDGWAS4694	26919	275867
SEEDGWAS4695	26922	268321
SEEDGWAS4696	26924	268363
SEEDGWAS4697	26930	268687
SEEDGWAS4698	26932	275973
SEEDGWAS4699	26935	268846
SEEDGWAS470	28198	241540
SEEDGWAS4700	26936	268847
SEEDGWAS4701	26939	268887
SEEDGWAS4702	26948	268614
SEEDGWAS4703	26949	275868
SEEDGWAS4704	26956	275975
SEEDGWAS4705	26958	268612
SEEDGWAS4706	26960	268916
SEEDGWAS4707	26961	268523
SEEDGWAS4708	26964	268359
SEEDGWAS4709	26966	275825
SEEDGWAS471	28278	241541
SEEDGWAS4710	26974	275869
SEEDGWAS4711	26975	268764
SEEDGWAS4712	26977	268241
SEEDGWAS4713	26991	268564
SEEDGWAS4714	26995	275870
SEEDGWAS4715	27008	268287
SEEDGWAS4716	27010	268736
SEEDGWAS4717	27016	268748
SEEDGWAS4718	27019	268793
SEEDGWAS4719	27026	268428
SEEDGWAS4720	27027	275872
SEEDGWAS4721	27043	268264
SEEDGWAS4722	27060	268753
SEEDGWAS4723	27063	268779
SEEDGWAS4724	27069	268681
SEEDGWAS4725	27073	268719
SEEDGWAS4726	27074	268332
SEEDGWAS4727	27206	268946
SEEDGWAS4728	27207	268932
SEEDGWAS4729	27210	268498
SEEDGWAS4730	27211	268958
SEEDGWAS4731	27212	268909
SEEDGWAS4732	27218	268935
SEEDGWAS4733	27219	268355
SEEDGWAS4734	27223	275875
SEEDGWAS4735	27234	268601
SEEDGWAS4736	27248	268697
SEEDGWAS4737	27254	276087
SEEDGWAS4738	27271	268721
SEEDGWAS4739	27276	275978
SEEDGWAS4740	27282	268573
SEEDGWAS4741	27289	268885
SEEDGWAS4742	27290	268873
SEEDGWAS4743	27294	275979
SEEDGWAS4744	27295	268549
SEEDGWAS4745	27299	268798
SEEDGWAS4746	27300	268118
SEEDGWAS4747	27301	268375
SEEDGWAS4748	27305	275980
SEEDGWAS4749	27306	276091
SEEDGWAS475	28307	241545
SEEDGWAS4750	27308	268431
SEEDGWAS4751	27349	268210
SEEDGWAS4752	27353	275877
SEEDGWAS4753	27389	268699
SEEDGWAS4754	27412	268618
SEEDGWAS4755	27424	268198
SEEDGWAS4756	27426	268454
SEEDGWAS4757	27428	268556
SEEDGWAS4758	27429	276029
SEEDGWAS4759	27435	275878
SEEDGWAS476	28350	241546
SEEDGWAS4760	27439	275879
SEEDGWAS4761	27441	275880
SEEDGWAS4762	27444	268474
SEEDGWAS4763	27506	268263
SEEDGWAS4764	27897	275881
SEEDGWAS4765	28064	275882
SEEDGWAS4766	28071	269002
SEEDGWAS4767	28072	268676
SEEDGWAS4768	28074	268895
SEEDGWAS4769	28100	275985
SEEDGWAS477	28351	241547
SEEDGWAS4770	28102	268671
SEEDGWAS4771	28108	268489
SEEDGWAS4772	28137	275883
SEEDGWAS4773	28140	268597
SEEDGWAS4774	28175	268789
SEEDGWAS4775	28182	268555
SEEDGWAS4776	28185	275987
SEEDGWAS4777	28187	268220
SEEDGWAS4778	28192	268703
SEEDGWAS4779	28206	275989
SEEDGWAS478	28474	241548
SEEDGWAS4780	28216	268328
SEEDGWAS4781	28228	268195
SEEDGWAS4782	28237	268727
SEEDGWAS4783	28239	268388
SEEDGWAS4784	28244	268911
SEEDGWAS4785	28245	268743
SEEDGWAS4786	28247	275990
SEEDGWAS4787	28256	275884
SEEDGWAS4788	28267	268907
SEEDGWAS4789	28268	268099
SEEDGWAS479	28508	241549
SEEDGWAS4790	28270	268151
SEEDGWAS4791	28278	268760
SEEDGWAS4792	28373	275885
SEEDGWAS4793	28376	268811
SEEDGWAS4794	28385	276031
SEEDGWAS4795	28386	268896
SEEDGWAS4796	28420	275991
SEEDGWAS4797	28421	268631
SEEDGWAS4798	28430	268922
SEEDGWAS4799	28434	275992
SEEDGWAS48	5985	241118
SEEDGWAS480	28515	241550
SEEDGWAS4800	28440	276078
SEEDGWAS4801	28444	268891
SEEDGWAS4802	28447	276079
SEEDGWAS4803	28454	268605
SEEDGWAS4804	28535	276032
SEEDGWAS4805	28607	275886
SEEDGWAS4806	28609	275887
SEEDGWAS4807	28624	268678
SEEDGWAS4808	28625	268092
SEEDGWAS4809	28626	268872
SEEDGWAS481	28520	241551
SEEDGWAS4810	28635	268905
SEEDGWAS4811	28660	275995
SEEDGWAS4812	28661	268503
SEEDGWAS4813	28665	275996
SEEDGWAS4814	28667	268218
SEEDGWAS4815	28669	268536
SEEDGWAS4816	28671	268640
SEEDGWAS4817	28681	268680
SEEDGWAS4818	28687	268603
SEEDGWAS4819	28716	268853
SEEDGWAS482	28530	241552
SEEDGWAS4820	28726	268858
SEEDGWAS4821	28727	269012
SEEDGWAS4822	28733	268928
SEEDGWAS4823	28736	268633
SEEDGWAS4824	28739	268341
SEEDGWAS4825	28749	268868
SEEDGWAS4826	28750	268575
SEEDGWAS4827	28753	268152
SEEDGWAS4828	28756	268183
SEEDGWAS4829	28780	268265
SEEDGWAS483	28538	241553
SEEDGWAS4830	28868	268572
SEEDGWAS4831	28912	276092
SEEDGWAS4832	28917	268861
SEEDGWAS4833	28918	268863
SEEDGWAS4834	28923	276082
SEEDGWAS4835	28926	276000
SEEDGWAS4836	28930	268386
SEEDGWAS4837	28951	276001
SEEDGWAS4838	28953	268513
SEEDGWAS4839	28962	276002
SEEDGWAS484	28540	241554
SEEDGWAS4840	28963	268219
SEEDGWAS4841	29183	268502
SEEDGWAS4842	29184	268672
SEEDGWAS4843	29235	268480
SEEDGWAS4844	29247	268464
SEEDGWAS4845	29252	275826
SEEDGWAS4846	29261	276003
SEEDGWAS4847	29373	276004
SEEDGWAS4848	29375	268190
SEEDGWAS4849	29380	268239
SEEDGWAS485	28548	241555
SEEDGWAS4850	29622	268673
SEEDGWAS4851	29627	268854
SEEDGWAS4852	29628	276083
SEEDGWAS4853	29631	268357
SEEDGWAS4854	29632	276006
SEEDGWAS4855	29633	268318
SEEDGWAS4856	29634	268342
SEEDGWAS4857	29638	268808
SEEDGWAS4858	29639	276008
SEEDGWAS4859	29640	268116
SEEDGWAS486	28553	241556
SEEDGWAS4860	29642	268845
SEEDGWAS4861	29646	268833
SEEDGWAS4862	29652	276011
SEEDGWAS4863	29655	268134
SEEDGWAS4864	29656	268154
SEEDGWAS4865	29657	268129
SEEDGWAS4866	29658	268596
SEEDGWAS4867	29659	268641
SEEDGWAS4868	29664	276084
SEEDGWAS4869	29726	276014
SEEDGWAS487	28570	241557
SEEDGWAS4870	29734	268242
SEEDGWAS4871	29754	268233
SEEDGWAS4872	29759	268229
SEEDGWAS4873	29764	268101
SEEDGWAS4874	29770	268274
SEEDGWAS4875	29787	268249
SEEDGWAS4876	29788	268296
SEEDGWAS4877	29803	276017
SEEDGWAS4878	29810	268630
SEEDGWAS4879	29813	276019
SEEDGWAS488	28575	241558
SEEDGWAS4880	257996	268554
SEEDGWAS4881	267203	268171
SEEDGWAS4882	267212	268143
SEEDGWAS4883	11553	268240
SEEDGWAS4884	11673	268290
SEEDGWAS4885	20932	268590
SEEDGWAS4886	96	268270
SEEDGWAS4887	1493	268286
SEEDGWAS4888	5769	268121
SEEDGWAS4889	5805	268679
SEEDGWAS489	28593	241559
SEEDGWAS4890	5876	268817
SEEDGWAS4891	8902	268269
SEEDGWAS4892	25675	275824
SEEDGWAS4893	26262	268397
SEEDGWAS4894	27297	268684
SEEDGWAS4895	28576	268535
SEEDGWAS4896	28577	268512
SEEDGWAS4897	562	268722
SEEDGWAS4898	1470	268146
SEEDGWAS4899	2249	275828
SEEDGWAS49	6296	241119
SEEDGWAS490	28595	241560
SEEDGWAS4900	2263	268565
SEEDGWAS4901	2830	268103
SEEDGWAS4902	2866	268804
SEEDGWAS4903	3280	268441
SEEDGWAS4904	5776	268739
SEEDGWAS4905	5785	268594
SEEDGWAS4906	5808	268095
SEEDGWAS4907	7793	268794
SEEDGWAS4908	7877	268813
SEEDGWAS4909	7881	268200
SEEDGWAS491	28597	241561
SEEDGWAS4910	7939	268107
SEEDGWAS4911	8357	268132
SEEDGWAS4912	8364	268416
SEEDGWAS4913	8369	268262
SEEDGWAS4914	8503	275834
SEEDGWAS4915	8520	268821
SEEDGWAS4916	8553	275837
SEEDGWAS4917	8554	268109
SEEDGWAS4918	8713	268686
SEEDGWAS4919	8727	268829
SEEDGWAS492	28702	241562
SEEDGWAS4920	8950	268720
SEEDGWAS4921	8960	275840
SEEDGWAS4922	8966	275841
SEEDGWAS4923	16284	268592
SEEDGWAS4924	19706	275843
SEEDGWAS4925	19721	268288
SEEDGWAS4926	20459	275844
SEEDGWAS4927	20603	268834
SEEDGWAS4928	20604	268781
SEEDGWAS4929	20618	268665
SEEDGWAS493	28788	241563
SEEDGWAS4930	20635	268713
SEEDGWAS4931	20638	268385
SEEDGWAS4932	21125	268139
SEEDGWAS4933	23713	268777
SEEDGWAS4934	23935	268598
SEEDGWAS4935	24274	268818
SEEDGWAS4936	24346	275852
SEEDGWAS4937	24350	268661
SEEDGWAS4938	25456	275854
SEEDGWAS4939	25467	268712
SEEDGWAS494	28802	241564
SEEDGWAS4940	25504	275856
SEEDGWAS4941	25513	268558
SEEDGWAS4942	26023	275860
SEEDGWAS4943	26078	268645
SEEDGWAS4944	26381	275866
SEEDGWAS4945	26887	268812
SEEDGWAS4946	26985	268203
SEEDGWAS4947	27014	275871
SEEDGWAS4948	27059	268522
SEEDGWAS4949	27062	275873
SEEDGWAS495	28803	241565
SEEDGWAS4950	27071	275874
SEEDGWAS4951	27250	268149
SEEDGWAS4952	27251	275876
SEEDGWAS4953	27355	268098
SEEDGWAS4954	28205	268827
SEEDGWAS4955	28296	268137
SEEDGWAS4956	28358	268217
SEEDGWAS4957	28787	275888
SEEDGWAS4958	29236	268495
SEEDGWAS4959	595	275889
SEEDGWAS496	28805	241566
SEEDGWAS4960	2285	268228
SEEDGWAS4961	2763	268723
SEEDGWAS4962	2781	275891
SEEDGWAS4963	5944	268553
SEEDGWAS4964	7730	275896
SEEDGWAS4965	7736	275897
SEEDGWAS4966	7766	268683
SEEDGWAS4967	7781	275899
SEEDGWAS4968	7791	268111
SEEDGWAS4969	7952	268595
SEEDGWAS497	28806	241567
SEEDGWAS4970	7955	275904
SEEDGWAS4971	7988	275905
SEEDGWAS4972	8361	275907
SEEDGWAS4973	8942	268744
SEEDGWAS4974	9336	275908
SEEDGWAS4975	16959	268607
SEEDGWAS4976	16985	268669
SEEDGWAS4977	16992	268455
SEEDGWAS4978	17031	268182
SEEDGWAS4979	17172	275911
SEEDGWAS498	28816	241568
SEEDGWAS4980	17615	268235
SEEDGWAS4981	19656	268257
SEEDGWAS4982	19657	268199
SEEDGWAS4983	19676	275912
SEEDGWAS4984	19792	268169
SEEDGWAS4985	19856	268406
SEEDGWAS4986	20484	268347
SEEDGWAS4987	20574	275915
SEEDGWAS4988	20576	268407
SEEDGWAS4989	20591	275919
SEEDGWAS499	28817	241569
SEEDGWAS4990	20610	268658
SEEDGWAS4991	20619	275921
SEEDGWAS4992	20633	275922
SEEDGWAS4993	21141	268741
SEEDGWAS4994	21157	268844
SEEDGWAS4995	21179	268823
SEEDGWAS4996	21182	275925
SEEDGWAS4997	21194	275927
SEEDGWAS4998	21196	275928
SEEDGWAS4999	21198	268747
SEEDGWAS5	1947	241075
SEEDGWAS50	6471	241120
SEEDGWAS500	28830	241570
SEEDGWAS5000	21200	268692
SEEDGWAS5001	21206	268530
SEEDGWAS5002	21211	268708
SEEDGWAS5003	21241	268610
SEEDGWAS5004	21247	268626
SEEDGWAS5005	21255	268326
SEEDGWAS5006	21256	268445
SEEDGWAS5007	21260	275936
SEEDGWAS5008	21269	268528
SEEDGWAS5009	21271	268483
SEEDGWAS501	28842	241571
SEEDGWAS5010	21290	268247
SEEDGWAS5011	21779	268531
SEEDGWAS5012	21783	268755
SEEDGWAS5013	22300	268447
SEEDGWAS5014	22345	268398
SEEDGWAS5015	22355	275939
SEEDGWAS5016	22358	268546
SEEDGWAS5017	22362	275940
SEEDGWAS5018	22367	268550
SEEDGWAS5019	22368	268730
SEEDGWAS502	28844	241572
SEEDGWAS5020	22396	275941
SEEDGWAS5021	22408	268616
SEEDGWAS5022	22421	268517
SEEDGWAS5023	22426	268413
SEEDGWAS5024	22828	268659
SEEDGWAS5025	23662	268830
SEEDGWAS5026	23675	268582
SEEDGWAS5027	23739	268427
SEEDGWAS5028	24275	275948
SEEDGWAS5029	24399	275950
SEEDGWAS503	28849	241573
SEEDGWAS5030	24445	268314
SEEDGWAS5031	24470	275951
SEEDGWAS5032	25225	268769
SEEDGWAS5033	25226	268763
SEEDGWAS5034	25245	268206
SEEDGWAS5035	25275	268656
SEEDGWAS5036	25276	268401
SEEDGWAS5037	25277	268837
SEEDGWAS5038	25299	275954
SEEDGWAS5039	25500	275957
SEEDGWAS504	28854	241574
SEEDGWAS5040	25507	268172
SEEDGWAS5041	25519	268329
SEEDGWAS5042	25532	268668
SEEDGWAS5043	25536	268561
SEEDGWAS5044	25543	268544
SEEDGWAS5045	25545	268637
SEEDGWAS5046	25560	268278
SEEDGWAS5047	25585	275962
SEEDGWAS5048	26006	268511
SEEDGWAS5049	26044	275963
SEEDGWAS5050	26059	268634
SEEDGWAS5051	26062	268492
SEEDGWAS5052	26077	268380
SEEDGWAS5053	26086	275968
SEEDGWAS5054	26088	268579
SEEDGWAS5055	26095	268600
SEEDGWAS5056	26164	268248
SEEDGWAS5057	26366	268276
SEEDGWAS5058	26893	268191
SEEDGWAS5059	26900	275971
SEEDGWAS506	28890	241576
SEEDGWAS5060	26903	275972
SEEDGWAS5061	26909	268635
SEEDGWAS5062	26940	275974
SEEDGWAS5063	26943	268654
SEEDGWAS5064	27015	268268
SEEDGWAS5065	27044	268284
SEEDGWAS5066	27061	268682
SEEDGWAS5067	27065	275976
SEEDGWAS5068	27247	275977
SEEDGWAS5069	27302	268832
SEEDGWAS507	28898	241577
SEEDGWAS5070	27331	275981
SEEDGWAS5071	27333	268214
SEEDGWAS5072	27338	275982
SEEDGWAS5073	27351	268351
SEEDGWAS5074	27425	275983
SEEDGWAS5075	28083	275984
SEEDGWAS5076	28084	268409
SEEDGWAS5077	28088	268627
SEEDGWAS5078	28107	268215
SEEDGWAS5079	28117	268548
SEEDGWAS508	28900	241578
SEEDGWAS5080	28132	275986
SEEDGWAS5081	28143	268657
SEEDGWAS5082	28150	268449
SEEDGWAS5083	28178	268138
SEEDGWAS5084	28181	268187
SEEDGWAS5085	28189	275988
SEEDGWAS5086	28238	268213
SEEDGWAS5087	28246	268451
SEEDGWAS5088	28271	268189
SEEDGWAS509	28901	241579
SEEDGWAS5090	28467	275993
SEEDGWAS5091	28649	268354
SEEDGWAS5092	28651	275994
SEEDGWAS5093	28670	275997
SEEDGWAS5094	28675	268593
SEEDGWAS5095	28676	275998
SEEDGWAS5096	28684	268765
SEEDGWAS5097	28689	268201
SEEDGWAS5098	28696	268728
SEEDGWAS5099	28713	268662
SEEDGWAS510	28911	241580
SEEDGWAS5100	28741	275999
SEEDGWAS5101	28748	268543
SEEDGWAS5102	28782	268843
SEEDGWAS5103	29381	268181
SEEDGWAS5104	29629	276005
SEEDGWAS5105	29630	268591
SEEDGWAS5106	29635	276007
SEEDGWAS5107	29644	276009
SEEDGWAS5108	29650	276010
SEEDGWAS5109	29660	276012
SEEDGWAS511	28987	241581
SEEDGWAS5110	29662	268815
SEEDGWAS5111	29665	268792
SEEDGWAS5112	29722	276013
SEEDGWAS5113	29731	268620
SEEDGWAS5114	29745	268244
SEEDGWAS5115	29766	276015
SEEDGWAS5116	29768	268238
SEEDGWAS5117	29769	268202
SEEDGWAS5118	29775	268208
SEEDGWAS5119	29780	268250
SEEDGWAS512	29060	241582
SEEDGWAS5120	29785	268261
SEEDGWAS5121	29786	268232
SEEDGWAS5122	29789	268162
SEEDGWAS5123	29801	268383
SEEDGWAS5124	29802	276016
SEEDGWAS5125	29804	276018
SEEDGWAS5126	22453	276021
SEEDGWAS5127	25492	268925
SEEDGWAS5128	26000	276025
SEEDGWAS5129	26898	276027
SEEDGWAS513	29076	241583
SEEDGWAS5130	27293	276028
SEEDGWAS5131	28366	276030
SEEDGWAS5132	28772	276033
SEEDGWAS5133	5784	276035
SEEDGWAS5134	7717	276037
SEEDGWAS5135	8366	276040
SEEDGWAS5136	20579	276042
SEEDGWAS5137	20583	276044
SEEDGWAS5138	20586	276045
SEEDGWAS5139	20630	276048
SEEDGWAS514	29103	241584
SEEDGWAS5140	21158	276050
SEEDGWAS5141	21232	276054
SEEDGWAS5142	21903	268960
SEEDGWAS5143	21914	276056
SEEDGWAS5144	22399	268984
SEEDGWAS5145	23738	276061
SEEDGWAS5146	24391	276062
SEEDGWAS5147	25497	276064
SEEDGWAS5148	25554	268953
SEEDGWAS5149	25811	276066
SEEDGWAS515	29106	241585
SEEDGWAS5150	26899	276070
SEEDGWAS5151	26901	276071
SEEDGWAS5152	27262	268974
SEEDGWAS5153	27286	276075
SEEDGWAS5154	28079	276076
SEEDGWAS5155	28433	268931
SEEDGWAS5156	28437	276077
SEEDGWAS5157	28468	276080
SEEDGWAS5158	28630	276081
SEEDGWAS5159	28641	268914
SEEDGWAS516	29111	241586
SEEDGWAS5160	20455	276085
SEEDGWAS5161	25982	276086
SEEDGWAS5162	26243	268857
SEEDGWAS5163	28623	268864
SEEDGWAS5164	28725	276088
SEEDGWAS5165	21399	268870
SEEDGWAS5166	27202	268876
SEEDGWAS5167	26104	268666
SEEDGWAS5168	27046	268127
SEEDGWAS5169	28198	268790
SEEDGWAS517	29118	241587
SEEDGWAS5170	28287	268581
SEEDGWAS5171	28350	268227
SEEDGWAS5172	28702	268140
SEEDGWAS5173	28911	268768
SEEDGWAS518	29120	241588
SEEDGWAS5184	83	286713
SEEDGWAS5185	555	286714
SEEDGWAS5186	592	286715
SEEDGWAS5187	1870	286717
SEEDGWAS5188	1892	286718
SEEDGWAS5189	2039	286719
SEEDGWAS519	29145	241589
SEEDGWAS5190	2116	286721
SEEDGWAS5191	2263	286722
SEEDGWAS5192	2860	286723
SEEDGWAS5193	2867	286724
SEEDGWAS5194	5788	286727
SEEDGWAS5195	5872	286728
SEEDGWAS5196	6723	286729
SEEDGWAS5197	7812	286730
SEEDGWAS5198	7934	286731
SEEDGWAS5199	8002	286732
SEEDGWAS52	6630	241122
SEEDGWAS520	29146	241590
SEEDGWAS5200	8295	286733
SEEDGWAS5201	8379	286734
SEEDGWAS5202	8521	286735
SEEDGWAS5203	8553	286736
SEEDGWAS5204	8554	286737
SEEDGWAS5205	8673	286738
SEEDGWAS5206	8727	286739
SEEDGWAS5207	8800	286740
SEEDGWAS5208	8848	286741
SEEDGWAS5209	8904	286742
SEEDGWAS521	29148	241591
SEEDGWAS5210	8922	286744
SEEDGWAS5211	9919	286745
SEEDGWAS5212	10353	286747
SEEDGWAS5213	10426	286748
SEEDGWAS5214	12033	286749
SEEDGWAS5215	12786	286751
SEEDGWAS5216	12820	286752
SEEDGWAS5217	15531	286753
SEEDGWAS5218	15563	286754
SEEDGWAS5219	15973	286755
SEEDGWAS522	29155	241592
SEEDGWAS5220	15977	286756
SEEDGWAS5221	16050	286757
SEEDGWAS5222	16721	286759
SEEDGWAS5223	16728	286761
SEEDGWAS5224	17115	286763
SEEDGWAS5225	20091	286764
SEEDGWAS5226	20287	286765
SEEDGWAS5227	20304	286766
SEEDGWAS5228	20314	286768
SEEDGWAS5229	20319	286769
SEEDGWAS523	29156	241593
SEEDGWAS5230	20355	286770
SEEDGWAS5231	20364	286771
SEEDGWAS5232	20367	286772
SEEDGWAS5233	20399	286774
SEEDGWAS5234	20567	286775
SEEDGWAS5235	20603	286776
SEEDGWAS5236	20605	286777
SEEDGWAS5237	20606	286778
SEEDGWAS5238	20616	286779
SEEDGWAS5239	20636	286780
SEEDGWAS524	29158	241594
